condition,segment,checkpoint_pct,processed_examples,test_loss,test_accuracy,test_auc,c00,c01,c10,c11,excellent_logit_gap,terrible_logit_gap
anchor_then_counterexample_tail,anchor,5,512,0.6719910545349121,0.5755,0.6691420222782005,919,84,765,232,0.030748099088668823,-0.1454687863588333
anchor_then_counterexample_tail,anchor,10,1024,0.6397087335586548,0.6635,0.7219629976669789,630,373,300,697,0.16274280846118927,-0.13120293617248535
anchor_then_counterexample_tail,anchor,15,1504,0.6183903799057007,0.681,0.7507117564058077,634,369,269,728,0.2259497493505478,-0.1697145700454712
anchor_then_counterexample_tail,anchor,20,2016,0.6006111755371094,0.691,0.770196931772386,831,172,446,551,0.28629225492477417,-0.21127992868423462
anchor_then_counterexample_tail,anchor,25,2528,0.5815328364372253,0.7095,0.7891091019819179,631,372,209,788,0.39324942231178284,-0.22545967996120453
anchor_then_counterexample_tail,anchor,30,3008,0.6103634543418884,0.6405,0.8041027369246325,349,654,65,932,0.5707361102104187,-0.2305034101009369
anchor_then_counterexample_tail,anchor,35,3520,0.5401948709487915,0.727,0.8165783492051428,800,203,343,654,0.6023825407028198,-0.3344302475452423
anchor_then_counterexample_tail,anchor,40,4000,0.6035474495887756,0.655,0.8265334388009492,361,642,48,949,0.7672019600868225,-0.2933765649795532
anchor_then_counterexample_tail,anchor,45,4512,0.5257323832511902,0.7365,0.8359395234557111,630,373,154,843,0.8515183925628662,-0.3586746156215668
anchor_then_counterexample_tail,anchor,50,5024,0.4998818988800049,0.7535,0.840581565234087,762,241,252,745,0.9379609823226929,-0.4292486608028412
anchor_then_counterexample_tail,anchor,55,5504,0.49953796339035034,0.757,0.844949604546441,692,311,175,822,1.0596294403076172,-0.47336524724960327
anchor_then_counterexample_tail,anchor,60,6016,0.5055043754577637,0.7445,0.8499436494928455,626,377,134,863,1.1490004062652588,-0.49247023463249207
anchor_then_counterexample_tail,anchor,65,6528,0.48641007471084596,0.7625,0.8581577234195107,673,330,145,852,1.2393550872802734,-0.536705493927002
anchor_then_counterexample_tail,anchor,70,7008,0.46351014232635496,0.785,0.8664997984981864,779,224,206,791,1.255232334136963,-0.6489403247833252
anchor_then_counterexample_tail,anchor,75,7520,0.47251588678359985,0.765,0.8727998551986969,900,103,367,630,1.3095413446426392,-0.7543139457702637
anchor_then_counterexample_tail,anchor,80,8000,0.46137141418457034,0.7765,0.8768208913880227,896,107,340,657,1.3781133890151978,-0.7500073313713074
anchor_then_counterexample_tail,anchor,85,8512,0.4376479287147522,0.7885,0.8813399320593885,816,187,236,761,1.4754106998443604,-0.7545455694198608
anchor_then_counterexample_tail,counterexample_tail,90,9024,0.4338285970687866,0.799,0.8855809702287321,870,133,269,728,1.550400733947754,-0.8117260932922363
anchor_then_counterexample_tail,counterexample_tail,95,9504,0.44060263109207154,0.8085,0.8919220272982455,805,198,185,812,1.3640650510787964,-0.7731451988220215
anchor_then_counterexample_tail,counterexample_tail,100,10000,0.517983711719513,0.7555,0.8367055303497732,704,299,190,807,1.0902845859527588,-0.8116068243980408
