condition,segment,checkpoint_pct,processed_examples,test_loss,test_accuracy,test_auc,c00,c01,c10,c11,excellent_logit_gap,terrible_logit_gap
clean_random_baseline,anchor,5,512,0.6883553342819214,0.5304999947547913,0.628196120262146,961,42,897,100,-0.23937192559242249,0.07865265011787415
clean_random_baseline,counterexample_tail,10,1024,0.6826391792297364,0.6110000014305115,0.6856396794319153,855,148,630,367,-0.0538211464881897,0.16081486642360687
clean_random_baseline,anchor,15,1504,0.6751317381858826,0.659500002861023,0.7198694944381714,604,399,282,715,0.2089177966117859,0.2682383358478546
clean_random_baseline,anchor,20,2016,0.6682035007476806,0.5695000290870667,0.7388436794281006,178,825,36,961,0.6512281894683838,0.4066265821456909
clean_random_baseline,anchor,25,2528,0.6514132375717163,0.656499981880188,0.767789363861084,443,560,127,870,0.9512746930122375,0.5423816442489624
clean_random_baseline,anchor,30,3008,0.6345049591064453,0.7164999842643738,0.7805250287055969,753,250,317,680,1.1496598720550537,0.6084855198860168
clean_random_baseline,anchor,35,3520,0.6171032772064209,0.6924999952316284,0.7897536158561707,550,453,162,835,1.9401277303695679,0.7943334579467773
clean_random_baseline,anchor,40,4000,0.5972342972755432,0.7264999747276306,0.8026852011680603,744,259,288,709,2.118818521499634,0.5595981478691101
clean_random_baseline,anchor,45,4512,0.5796260738372803,0.7289999723434448,0.8097022771835327,646,357,185,812,3.053844690322876,0.8316531181335449
clean_random_baseline,anchor,50,5024,0.55833944272995,0.7384999990463257,0.8187834024429321,670,333,190,807,4.024231910705566,0.8099991083145142
clean_random_baseline,anchor,55,5504,0.5387665386199951,0.746999979019165,0.8292564749717712,707,296,210,787,5.0115966796875,0.5878908634185791
clean_random_baseline,anchor,60,6016,0.5196834492683411,0.7620000243186951,0.8387335538864136,757,246,230,767,6.057918548583984,-0.00021505355834960938
clean_random_baseline,anchor,65,6528,0.5116990613937378,0.7580000162124634,0.8473016023635864,681,322,162,835,7.209268569946289,-0.31883832812309265
clean_random_baseline,anchor,70,7008,0.49667843198776246,0.7699999809265137,0.8524816632270813,754,249,211,786,7.768388748168945,-0.5551093220710754
clean_random_baseline,anchor,75,7520,0.48887879943847656,0.7720000147819519,0.8581877946853638,716,287,169,828,8.606453895568848,-0.42979559302330017
clean_random_baseline,counterexample_tail,80,8000,0.47685765075683595,0.7774999737739563,0.8633937835693359,739,264,181,816,9.512348175048828,-0.6655471920967102
clean_random_baseline,anchor,85,8512,0.4662060639858246,0.7894999980926514,0.8680387735366821,819,184,237,760,10.047651290893555,-0.9635750651359558
clean_random_baseline,anchor,90,9024,0.4571721928119659,0.7910000085830688,0.8726338148117065,814,189,229,768,10.360660552978516,-1.4037340879440308
clean_random_baseline,anchor,95,9504,0.4499604182243347,0.7910000085830688,0.8779399394989014,757,246,172,825,11.320465087890625,-1.465530276298523
clean_random_baseline,anchor,100,10000,0.4422681622505188,0.7960000038146973,0.882591962814331,834,169,239,758,11.220001220703125,-1.6927165985107422
anchor_then_counterexample_tail,anchor,5,512,0.6870736856460571,0.5404999852180481,0.6499833464622498,972,31,888,109,-0.2387368381023407,0.14816242456436157
anchor_then_counterexample_tail,anchor,10,1024,0.6791796255111694,0.5824999809265137,0.6952662467956543,278,725,110,887,0.274790495634079,0.4729803502559662
anchor_then_counterexample_tail,anchor,15,1504,0.670814751625061,0.6004999876022339,0.7209434509277344,297,706,93,904,0.5739932060241699,0.6164979934692383
anchor_then_counterexample_tail,anchor,20,2016,0.656955358505249,0.6744999885559082,0.7465577125549316,783,220,431,566,0.7986217737197876,0.5939435958862305
anchor_then_counterexample_tail,anchor,25,2528,0.6398563508987427,0.6949999928474426,0.762968897819519,706,297,313,684,1.4108390808105469,0.7480758428573608
anchor_then_counterexample_tail,anchor,30,3008,0.6187560954093934,0.7124999761581421,0.7805320024490356,723,280,295,702,2.2454946041107178,0.8062436580657959
anchor_then_counterexample_tail,anchor,35,3520,0.5991846055984497,0.6990000009536743,0.7905631065368652,572,431,171,826,3.24392032623291,1.051308512687683
anchor_then_counterexample_tail,anchor,40,4000,0.5762094898223877,0.7260000109672546,0.8031392097473145,749,254,294,703,3.8346047401428223,0.8547125458717346
anchor_then_counterexample_tail,anchor,45,4512,0.5603209176063537,0.7294999957084656,0.8107472658157349,660,343,198,799,5.23807954788208,0.9546557068824768
anchor_then_counterexample_tail,anchor,50,5024,0.5382713561058045,0.734000027179718,0.8214563727378845,675,328,204,793,6.547849178314209,0.8420625925064087
anchor_then_counterexample_tail,anchor,55,5504,0.5158762993812561,0.7490000128746033,0.8324664831161499,759,244,258,739,7.455386161804199,0.5066723823547363
anchor_then_counterexample_tail,anchor,60,6016,0.5038486318588257,0.7544999718666077,0.8394975662231445,730,273,218,779,8.626500129699707,0.7778145670890808
anchor_then_counterexample_tail,anchor,65,6528,0.5023490190505981,0.7505000233650208,0.8456916213035583,670,333,166,831,9.638370513916016,0.3888927102088928
