condition,segment,checkpoint_pct,processed_examples,test_loss,test_accuracy,test_auc,c00,c01,c10,c11,excellent_logit_gap,terrible_logit_gap
clean_random_baseline,anchor,5,512,0.6933051800727844,0.494,0.5025700231302082,5,998,14,983,0.276617169380188,0.11006470024585724
clean_random_baseline,counterexample_tail,10,1024,0.6950289916992187,0.5015,0.5118501066509599,1003,0,997,0,0.08236540853977203,-0.06882365047931671
clean_random_baseline,anchor,15,1504,0.6930149173736573,0.492,0.5246362217259956,10,993,23,974,0.27894556522369385,0.10592557489871979
clean_random_baseline,anchor,20,2016,0.6939559555053711,0.4985,0.5382018438165943,0,1003,0,997,0.37347692251205444,0.17874036729335785
clean_random_baseline,anchor,25,2528,0.6928692455291748,0.4965,0.5513629622666605,0,1003,4,993,0.3216715157032013,0.12659010291099548
clean_random_baseline,anchor,30,3008,0.6925748801231384,0.5065,0.5614610531494784,992,11,976,21,0.24090221524238586,0.04007543623447418
clean_random_baseline,anchor,35,3520,0.6927036991119385,0.4965,0.5725266527398747,0,1003,4,993,0.36553019285202026,0.14290717244148254
clean_random_baseline,anchor,40,4000,0.6921944379806518,0.511,0.5813117318055863,189,814,164,833,0.3221876323223114,0.0979287177324295
clean_random_baseline,anchor,45,4512,0.6934222116470337,0.4985,0.592950336553029,0,1003,0,997,0.44475317001342773,0.20600247383117676
clean_random_baseline,anchor,50,5024,0.6928581085205078,0.4985,0.6016589149302344,0,1003,0,997,0.434842050075531,0.18999439477920532
clean_random_baseline,anchor,55,5504,0.6922578420639038,0.498,0.6079959719637477,0,1003,1,996,0.4245092570781708,0.1705714464187622
clean_random_baseline,anchor,60,6016,0.6922381205558776,0.498,0.616852051668465,0,1003,1,996,0.4479512572288513,0.1777539998292923
clean_random_baseline,anchor,65,6528,0.6914939517974854,0.504,0.6227971051739465,35,968,24,973,0.4129989445209503,0.1337919533252716
clean_random_baseline,anchor,70,7008,0.6915938148498535,0.4975,0.6291386622479602,0,1003,2,995,0.4602345824241638,0.16201139986515045
clean_random_baseline,anchor,75,7520,0.6919958443641663,0.4985,0.63691373222359,0,1003,0,997,0.5117146968841553,0.2048666924238205
clean_random_baseline,counterexample_tail,80,8000,0.6911116361618042,0.4995,0.6425977833800505,6,997,4,993,0.4825006425380707,0.16183006763458252
clean_random_baseline,anchor,85,8512,0.6922448987960815,0.5025,0.647790330112971,1002,1,994,3,0.3081721365451813,-0.01921112835407257
clean_random_baseline,anchor,90,9024,0.6934761290550232,0.501,0.6521698695288258,1002,1,997,0,0.26642027497291565,-0.060655415058135986
clean_random_baseline,anchor,95,9504,0.6934338703155517,0.501,0.6589534305808752,1002,1,997,0,0.29381516575813293,-0.05174727737903595
clean_random_baseline,anchor,100,10000,0.6907474708557129,0.5095,0.6647894831053479,1002,1,980,17,0.41058558225631714,0.046033211052417755
anchor_then_counterexample_tail,anchor,5,512,0.6930885248184204,0.5225,0.5072550652955877,937,66,889,108,0.2291475087404251,0.054665446281433105
anchor_then_counterexample_tail,anchor,10,1024,0.694542498588562,0.4985,0.5244397199574796,0,1003,0,997,0.4022124409675598,0.2002895176410675
anchor_then_counterexample_tail,anchor,15,1504,0.6927781038284302,0.489,0.5359353234179108,67,936,86,911,0.3050462305545807,0.10188642889261246
anchor_then_counterexample_tail,anchor,20,2016,0.6934234714508056,0.502,0.5473154258388325,1002,1,995,2,0.1967807561159134,-0.0141768679022789
anchor_then_counterexample_tail,anchor,25,2528,0.6924942150115967,0.492,0.5598090382813445,21,982,34,963,0.3504733741283417,0.11465834826231003
anchor_then_counterexample_tail,anchor,30,3008,0.6921872863769531,0.567,0.5735766621899598,763,240,626,371,0.33725374937057495,0.080154187977314
anchor_then_counterexample_tail,anchor,35,3520,0.6925407800674438,0.4975,0.5829107461967158,0,1003,2,995,0.4248708486557007,0.15874668955802917
anchor_then_counterexample_tail,anchor,40,4000,0.6926883220672607,0.4985,0.5902058118523067,0,1003,0,997,0.4611169993877411,0.17781275510787964
anchor_then_counterexample_tail,anchor,45,4512,0.6918499279022217,0.498,0.6018844169597526,10,993,11,986,0.4403539001941681,0.13412794470787048
anchor_then_counterexample_tail,anchor,50,5024,0.6917402110099793,0.497,0.6133795204156838,2,1001,5,992,0.46685588359832764,0.14805784821510315
anchor_then_counterexample_tail,anchor,55,5504,0.6912207808494568,0.5955,0.6208425875832884,634,369,440,557,0.4334712028503418,0.10261756181716919
anchor_then_counterexample_tail,anchor,60,6016,0.6910090351104736,0.599,0.6274771472943257,661,342,460,537,0.4517117142677307,0.10809564590454102
anchor_then_counterexample_tail,anchor,65,6528,0.6921745738983154,0.4985,0.6367382306440759,0,1003,0,997,0.6030087471008301,0.2322235107421875
anchor_then_counterexample_tail,anchor,70,7008,0.6905326519012451,0.5825,0.6432172889556007,398,605,230,767,0.508007287979126,0.13110288977622986
anchor_then_counterexample_tail,anchor,75,7520,0.6918510699272156,0.5025,0.6474283268549417,1002,1,994,3,0.3778022527694702,-0.005651429295539856
anchor_then_counterexample_tail,anchor,80,8000,0.6915070199966431,0.503,0.6544043896395068,1002,1,993,4,0.39842820167541504,0.007822714745998383
anchor_then_counterexample_tail,anchor,85,8512,0.6898551216125488,0.511,0.660962948666538,44,959,19,978,0.61676025390625,0.19589431583881378
anchor_then_counterexample_tail,counterexample_tail,90,9024,0.6895205769538879,0.53,0.6669935029415265,987,16,924,73,0.5249800086021423,0.10108698904514313
anchor_then_counterexample_tail,counterexample_tail,95,9504,0.6895219349861145,0.6105,0.6679020111181001,841,162,617,380,0.5369269847869873,0.14442743360996246
anchor_then_counterexample_tail,counterexample_tail,100,10000,0.6898916563987731,0.6025,0.6675975083775755,427,576,219,778,0.5270577073097229,0.1590806394815445
