condition,segment,checkpoint_pct,processed_examples,test_loss,test_accuracy,test_auc,c00,c01,c10,c11,excellent_logit_gap,terrible_logit_gap
anchor_then_counterexample_tail,anchor,10,1024,0.6884360661506653,0.546,0.5611290501614514,393,610,298,699,-0.006451211869716644,0.3816884160041809
anchor_then_counterexample_tail,anchor,15,1504,0.6846249113082886,0.5575,0.5824952424571821,441,562,323,674,0.036877550184726715,0.3619432747364044
anchor_then_counterexample_tail,anchor,20,2016,0.6804013266563416,0.571,0.5968283714553431,625,378,480,517,0.022129695862531662,0.2988205850124359
anchor_then_counterexample_tail,anchor,25,2528,0.6751559295654297,0.586,0.6135810222292001,633,370,458,539,0.02332836017012596,0.28287336230278015
anchor_then_counterexample_tail,anchor,30,3008,0.665914207458496,0.599,0.6406517658658928,662,341,461,536,0.08489532768726349,0.29429471492767334
anchor_then_counterexample_tail,anchor,35,3520,0.645232985496521,0.6285,0.6824841423572812,587,416,327,670,0.15349319577217102,0.35764360427856445
anchor_then_counterexample_tail,anchor,40,4000,0.677685393333435,0.5875,0.6900332102988926,257,746,79,918,0.26142165064811707,0.36466866731643677
anchor_then_counterexample_tail,anchor,45,4512,0.6069286198616027,0.6765,0.7435396918572268,788,215,432,565,0.30472466349601746,0.30485230684280396
anchor_then_counterexample_tail,anchor,50,5024,0.6068666825294494,0.691,0.7622488602397423,798,205,413,584,0.3790695369243622,0.3280544877052307
anchor_then_counterexample_tail,anchor,55,5504,0.5972382316589355,0.6805,0.7482697344276099,701,302,337,660,0.40139761567115784,0.2563721239566803
anchor_then_counterexample_tail,anchor,60,6016,0.6028891391754151,0.6725,0.7534417809760288,503,500,155,842,0.4633539319038391,0.2562398314476013
anchor_then_counterexample_tail,anchor,65,6528,0.5860105776786804,0.7035,0.7799440194961754,557,446,147,850,0.5031201839447021,0.21200968325138092
anchor_then_counterexample_tail,anchor,70,7008,0.5537048950195312,0.7335,0.7990131911187202,788,215,318,679,0.49741318821907043,0.16485433280467987
anchor_then_counterexample_tail,anchor,75,7520,0.5574614834785462,0.7245,0.7936951432562893,656,347,204,793,0.5694195628166199,0.22403402626514435
anchor_then_counterexample_tail,anchor,80,8000,0.563009361743927,0.7215,0.8023542211879907,857,146,411,586,0.5751538276672363,0.2364189624786377
anchor_then_counterexample_tail,anchor,85,8512,0.5414729957580566,0.7375,0.8054482490342414,746,257,268,729,0.5696154832839966,0.22129131853580475
anchor_then_counterexample_tail,counterexample_tail,90,9024,0.5209572525024414,0.766,0.8324454920094282,736,267,201,796,0.5887676477432251,0.15240886807441711
anchor_then_counterexample_tail,counterexample_tail,95,9504,0.6674866194725037,0.5795,0.7262395361558254,978,25,816,181,0.2929811477661133,0.09449589252471924
anchor_then_counterexample_tail,counterexample_tail,100,10000,0.6856371402740479,0.5305,0.5917013253119279,247,756,183,814,0.16186486184597015,0.12909530103206635
